Treatments,Time,PJ,BV,AC,DP,BT,DL,BH,BP,CS,EL,Comm
Laminarin,0.0,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Laminarin,24.0,0.7535032085733985,0.1004374143453856,0.0,0.4454435992805401,0.4163841533458272,0.0552043847242383,0.0412249078232204,0.0041614536813959,0.0303405901107732,0.1130336214485538,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Laminarin,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,PJ-BV-AC-BT-DL-EL
Laminarin,24.0,0.1971321907182583,0.1974333474034333,0.0066025176982196,0.0,0.4504122777711927,0.2557104522065405,0.0,0.0,0.0,0.2449758808690221,PJ-BV-AC-BT-DL-EL
Laminarin,0.0,0.001875,0.0,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,PJ-AC-DP-DL-BH-BP-CS-EL
Laminarin,24.0,0.9017703544563168,0.0,0.0007221403284777,0.6126609633430049,0.0,0.079874642083645,0.0502306754149627,0.0229020095795187,0.0453558702457152,0.1082833445483586,PJ-AC-DP-DL-BH-BP-CS-EL
Laminarin,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0025,0.0,0.0,0.0,PJ-BV-AC-BT-DL-BH
Laminarin,24.0,0.139657767328148,0.2196508855339813,0.0038554485660485,0.0,0.1670764762213393,0.1626057442327808,0.0462203447843685,0.0,0.0,0.0,PJ-BV-AC-BT-DL-BH
Laminarin,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0,PJ-BV-AC-BT-DL-CS
Laminarin,24.0,0.1561056333652571,0.1190260088421488,0.0014589283889444,0.0,0.133274985604814,0.0083554705145976,0.0,0.0,0.2209789732842379,0.0,PJ-BV-AC-BT-DL-CS
Laminarin,0.0,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0,PJ-BV-AC-DP-BT-DL-BH-BP-CS
Laminarin,24.0,0.3701846953733336,0.1470203974266401,0.0010518281035962,0.5031664669506917,0.0628680569570362,0.0036073239920741,0.0174782415802324,0.0027795963247348,0.0555767266249938,0.0,PJ-BV-AC-DP-BT-DL-BH-BP-CS
Laminarin,0.0,0.0,0.00375,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0,BV-AC-BT-DL
Laminarin,24.0,0.0,0.289644252627437,0.001743944064196,0.0,0.1272698445396318,0.1813419587687351,0.0,0.0,0.0,0.0,BV-AC-BT-DL
Laminarin,0.0,0.0,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,AC-DP-BT-DL-BH-BP-CS-EL
Laminarin,24.0,0.0,0.0,0.0,0.4830286686169127,0.8670963739029867,0.0405967208653649,0.0432825090142186,0.0050616776651472,0.0267545819443499,0.0525794679910197,AC-DP-BT-DL-BH-BP-CS-EL
Laminarin,0.0,0.0,0.001875,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,BV-AC-DP-DL-BH-BP-CS-EL
Laminarin,24.0,0.0,0.2363999930019975,0.0019856358108089,0.7754991956781896,0.0,0.1204965934063678,0.0446278890911328,0.0266477727272935,0.0654492170675314,0.1850270365500115,BV-AC-DP-DL-BH-BP-CS-EL
Laminarin,0.0,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,PJ-AC-DP-BH-BP-CS-EL
Laminarin,24.0,0.6805060909540493,0.0,0.0023434675846059,0.6883222988344371,0.0,0.0,0.0581176851554908,0.0317148873864646,0.056397311387952,0.0703315920303334,PJ-AC-DP-BH-BP-CS-EL
Laminarin,0.0,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.0,PJ-BV-AC-DP-BT-DL
Laminarin,24.0,0.4392338843814082,0.1569179321070143,0.0011685835295576,0.4096231314978528,0.0677480463031562,0.0461084221810107,0.0,0.0,0.0,0.0,PJ-BV-AC-DP-BT-DL
No Carb,0.0,0.0003616368109206,0.000251847627994,8.294266137756942e-05,0.0197944964918955,0.0006459018445049,0.0001685546119237,0.0004673413451607,6.68480783457466e-05,0.0009554795309164,0.0035879229832517,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0020857006652422,0.0027970517635978,0.0,0.4301706830869476,0.0103895108171195,0.002022467283813,0.0082546084312671,3.70821087435709e-05,0.0141333205773814,0.0904924417040734,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0001635672483696,0.0002504960324868,2.347261718628579e-05,0.0149091160583223,0.0005362243085468,0.0001479907506854,0.0009023450886743,6.426072742061905e-05,0.0017195961726593,0.0078954309956482,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.001271115696162,0.0038374049629425,0.0003575654465151,0.3272104884045796,0.0086057321116614,0.0019830312264911,0.0038502265076203,0.0005922858582797,0.0278690587137974,0.1338914846162965,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0002126894423375,0.0001326296068817,1.8436235022434237e-05,0.0189803160267506,0.0002728357451177,0.0004528007226179,0.00026494329913,0.0006751914519762,0.0010356449697999,0.00307395694481,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0016916479427113,0.0014322713047258,0.0002458117539315,0.4040568997842149,0.0033547239806353,0.0066743360247679,0.0053824340701993,0.0021394529024934,0.0163109152018676,0.1028478706708159,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0001542537348108,0.0001201793518118,7.076275299461794e-05,0.0163050244869089,0.0009190892320487,0.0004693602676433,0.0001999472947957,4.679527628759754e-05,0.0008615815349331,0.0083379978922832,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0009477252920937,0.001760069320798,0.00122082018233,0.361633207758902,0.0058557110014478,0.0077609629597705,0.0033884532472382,0.0002651698159023,0.0146967125182026,0.1604762590385411,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.000153295984754,0.0009577477756463,2.1300597582829296e-05,0.016708068538321,0.0001682327657814,0.0004229960669889,0.0001620406407683,9.347351156726696e-05,0.0012163142003932,0.0083275133864518,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0005669052090493,0.0065168527052892,0.0003458922419431,0.3723453699225816,0.0027499195395947,0.0061533012646546,0.0046357256817259,0.0094358422739098,0.0187062708033965,0.1566649953016695,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0002095743383984,8.955367272987108e-05,1.3729034462005153e-05,0.016692691545591,0.0003006369761934,0.000872149712914,0.0003037683240177,3.617550815675856e-05,0.0005696464741948,0.0031311190750268,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0010633554581216,0.0008313172373054,0.0001403435981496,0.3683601942296188,0.0049849761490294,0.0058377859813227,0.0052539294392018,3.338705340291597e-05,0.0083657340978198,0.1051224348563277,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0001796944891883,0.0002553655033979,6.992206976826308e-05,0.0179202681526566,0.0004665177269549,0.0006118268252194,0.0001272181610187,8.196506910393853e-05,0.0013258911088447,0.0070188308938469,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0015424878353291,0.0038760513081256,0.001101070961647,0.3689436658475942,0.0075042302571091,0.0097069328039014,0.0019586055269542,0.0009240435187755,0.0215865837074472,0.1208897298166416,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0003168583695407,0.0005951547553925,2.7668824529515407e-05,0.0174366729486982,0.0005024490487457,0.0004011915753928,0.0002202958485195,9.850131762483324e-05,0.0014337863310127,0.0083024209805431,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0026297159153491,0.0087166773300972,0.0003181231408742,0.3729610577386,0.0073390692143172,0.0053584468636701,0.0040085958643738,0.0003822023457028,0.0230329817546447,0.1459614631657037,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0012277872272646,0.0001757914356073,2.618379927352224e-05,0.0171679785088373,0.0003459493848189,0.0005844870579598,9.059360880544028e-05,3.3340211020283945e-05,0.0011344894851797,0.0068650821029883,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0055970033978201,0.0025993096610613,0.0003929137767177,0.3703903254070919,0.0055892144842851,0.0091756712432492,0.0012791656723237,0.0001545388715663,0.0180555815275101,0.1166582883772353,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0003210032550324,0.0001938386722808,1.8672349845998505e-05,0.0195776538433443,0.0003445936305176,0.0002784690162288,0.0004756867063009,0.0001095069740511,0.0009183120737597,0.0042425489756077,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0013095985861781,0.0021652602640097,0.0007831340605929,0.4113928904133583,0.0064897878096711,0.0032529805385507,0.0078499175699019,0.000316983621746,0.0126113513786732,0.1215054947986397,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC
No Carb,24.0,0.0,0.0,0.03422565603083921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC
No Carb,0.0,0.00375,0.0,0.00375,0.0,0.0,0.0,0.00375,0.0,0.00375,0.0,PJ-AC-BH-CS
No Carb,24.0,0.0412359915377444,0.0,0.0032246750035281,0.0,0.0,0.0,0.0185510444620669,0.0,0.2676594386392368,0.0,PJ-AC-BH-CS
No Carb,0.0,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.00375,0.0,AC-DL-BH-CS
No Carb,24.0,0.0,0.0,0.0036016047125672,0.0,0.0,0.0269824928597007,0.0235331654915367,0.0,0.2557897170200109,0.0,AC-DL-BH-CS
No Carb,0.0,0.00375,0.0,0.00375,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,PJ-AC-DL-CS
No Carb,24.0,0.0562376472307313,0.0,0.0026443550039346,0.0,0.0,0.0458910160506335,0.0,0.0,0.1585397478851491,0.0,PJ-AC-DL-CS
No Carb,0.0,0.003,0.0,0.003,0.003,0.003,0.0,0.0,0.0,0.003,0.0,PJ-AC-DP-BT-CS
No Carb,24.0,0.022688802211815,0.0,0.0007775406146134,0.1891977521051869,0.0819258354376262,0.0,0.0,0.0,0.0819721074582221,0.0,PJ-AC-DP-BT-CS
No Carb,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0025,0.0,BV-AC-DP-DL-BH-CS
No Carb,24.0,0.0,0.0834986658511962,0.001718237201812,0.1859981421959544,0.0,0.0121226605422565,0.007135492053724,0.0,0.0670704693281022,0.0,BV-AC-DP-DL-BH-CS
No Carb,0.0,0.003,0.0,0.003,0.0,0.0,0.003,0.003,0.0,0.003,0.0,PJ-AC-DL-BH-CS
No Carb,24.0,0.0501594109315649,0.0,0.0014395002517379,0.0,0.0,0.0438229204174228,0.0221463206843417,0.0,0.1999127388726418,0.0,PJ-AC-DL-BH-CS
No Carb,0.0,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,24.0,0.0131035464711632,0.0378704334120718,0.0002834131976982,0.281429940605977,0.0552237547979941,0.0863421781800935,0.0030114379748933,0.0056532076440629,0.060869037732289,0.1117898777388972,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
No Carb,0.0,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,BV-AC-DP-BT
No Carb,24.0,0.0,0.0537913859928456,0.000355741673705,0.212541310660679,0.0625521474761571,0.0,0.0,0.0,0.0,0.0,BV-AC-DP-BT
No Carb,0.0,0.003,0.0,0.003,0.0,0.0,0.003,0.0,0.003,0.0,0.003,PJ-AC-DL-BP-EL
No Carb,24.0,0.0340768111427586,0.0,0.0010838872770391,0.0,0.0,0.3990342550273545,0.0,0.0445924620078797,0.0,0.0256037941932392,PJ-AC-DL-BP-EL
No Carb,0.0,0.0,0.0,0.003,0.0,0.003,0.003,0.003,0.0,0.003,0.0,AC-BT-DL-BH-CS
No Carb,24.0,0.0,0.0,0.000838323589773,0.0,0.1289468530619187,0.0367921008955497,0.0027539492502544,0.0,0.1563701338273664,0.0,AC-BT-DL-BH-CS
No Carb,0.0,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,AC-DP-BT-DL-BH-CS-EL
No Carb,24.0,0.0,0.0,0.0003012110805784,0.3263759328218655,0.1085120909523003,0.2108558598631389,0.001475464335985,0.0,0.0439827642858957,0.051084404453202,AC-DP-BT-DL-BH-CS-EL
No Carb,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,BV-AC-DP-BT-BH-BP-EL
No Carb,24.0,0.0,0.1007926369534471,0.0003952842852774,0.3284263539100487,0.0643182444070648,0.0,0.002767483107279,0.0106613165796334,0.0,0.119406616977452,BV-AC-DP-BT-BH-BP-EL
No Carb,0.0,0.001875,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.0,0.001875,PJ-BV-AC-BT-DL-BH-BP-EL
No Carb,24.0,0.0379221201896598,0.1860932927443845,0.0008842980392847,0.0,0.1436143212141115,0.0055064535382292,0.0076766703961957,0.0121263148178417,0.0,0.1385195960943768,PJ-BV-AC-BT-DL-BH-BP-EL
No Carb,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.0,0.0,PJ-BV-AC-DP-BT-DL-BH-BP
No Carb,24.0,0.0199368537871903,0.045103320897288,0.0006701644572552,0.249101223545983,0.0652912173122622,0.0221860304711154,0.0011959711233558,0.0047661474322624,0.0,0.0,PJ-BV-AC-DP-BT-DL-BH-BP
No Carb,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.00375,0.0,AC-BH-BP-CS
No Carb,24.0,0.0,0.0,0.0015944797668193,0.0,0.0,0.0,0.0957264553732466,0.0163989866075239,0.3888397750306793,0.0,AC-BH-BP-CS
No Carb,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,AC-EL
No Carb,24.0,0.0,0.0,0.1771102470566349,0.0,0.0,0.0,0.0,0.0,0.0,0.079639752943365,AC-EL
No Carb,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,AC-DP
No Carb,24.0,0.0,0.0,0.0152125549500925,0.3298637626470369,0.0,0.0,0.0,0.0,0.0,0.0,AC-DP
No Carb,0.0,0.0,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,AC-BT
No Carb,24.0,0.0,0.0,0.0010601896303408,0.0,0.2254398103696591,0.0,0.0,0.0,0.0,0.0,AC-BT
No Carb,0.0,0.0,0.0,0.0075,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,AC-DL
No Carb,24.0,0.0,0.0,0.0042480905087368,0.0,0.0,0.3117974068992867,0.0,0.0,0.0,0.0,AC-DL
No Carb,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BV-AC
No Carb,24.0,0.0,0.2699804301452992,0.0034028585295819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BV-AC
Xylan,0.0,0.0007401884647879,0.008113858765582,9.434755144581175e-05,0.0194567712789586,0.0089720295075148,0.0009890178695597,0.0022604827198219,0.0001056697958099,0.0019973401514572,0.0083262831988479,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0105158881571055,0.1957079439422958,0.0001900815011373,0.3990700011171911,0.1931713267616945,0.0153512835213917,0.0461674085380821,0.0006841107331472,0.03436166202926,0.1878801154284639,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0005566972812845,0.0089638096224885,7.871063504248484e-06,0.0162159058958139,0.0081952781585863,0.0011583591753207,0.0024472362180676,6.056941287593328e-05,0.0017866245863026,0.0063934576279618,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0106559211973343,0.219932694761285,6.138965444138224e-05,0.3623708996232996,0.1788173490149056,0.0179092510813953,0.0373628568255487,0.0003946390875382,0.0315968025678881,0.1661211408616668,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0005162354125727,0.0078360911988454,4.106894625838387e-05,0.0136912964072123,0.0063783748031239,0.0006463469665692,0.0015975037829043,0.000910620686248,0.0023348619784129,0.0125633063219179,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0100846940784297,0.1881952010836543,0.0007965175572729,0.3009060360941559,0.1476711787277134,0.0096237058898841,0.0382962526348371,0.0063654628060094,0.0406955336327185,0.260960525896412,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0005325662639961,0.0077328669059645,6.109019050479017e-05,0.0146046205126597,0.007300646611473,0.0010940210979277,0.0013224170845009,0.0001756442525381,0.0016583410248886,0.0118955915154062,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0103360572253136,0.1948518128738157,0.0009578757923053,0.309488239743055,0.1565127723689843,0.0175252298845292,0.0289084991010319,0.0023905552687529,0.0303320159092463,0.2472020328306324,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0005040334302705,0.0082409266887869,2.316204688887464e-05,0.0162210535234466,0.00606965022021,0.0010352196656464,0.0012633347303217,0.0001258554613285,0.0015817053880427,0.0108308443696802,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0086540824048245,0.187577728259526,0.000442092341276,0.3204126032858159,0.1379264582401325,0.0165492462485408,0.0248902831747857,0.0006954883486333,0.0274587412903963,0.2689897018164477,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0005458922927162,0.0074374924572155,1.411615972393237e-05,0.0168643982435495,0.0072336348520255,0.0023745922467869,0.0008985623936953,5.7360129555413496e-05,0.0013521140225636,0.0100906342322565,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0094173941670816,0.1894688487668387,0.0001579821101059,0.3687428130336854,0.1600042309978354,0.0311055362549379,0.02256911050589,0.0004439743358581,0.0252847697070981,0.2189936239554849,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0008400780699406,0.0100029736457084,4.8222650868007716e-06,0.019160354206071,0.0081387320860325,0.0013035679287512,0.0011217509649847,7.397043932041437e-05,0.0013954834266856,0.0043994106396176,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0152615730507727,0.2336359465083471,0.0,0.3919344402531948,0.1788563755503791,0.0201130802466271,0.0296294603956637,0.0006530778695785,0.0260686537240443,0.1359056911565791,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0008899121140492,0.0082898003616868,3.896945330566659e-05,0.0133142227621379,0.0069324142547721,0.0006161698547786,0.000963970204366,0.0001458636230142,0.0012833516509381,0.0117994310129436,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0144749262601647,0.2045883522439039,0.0008368804889163,0.3039744703871305,0.15268250183877,0.0086339655586921,0.0265515545925012,0.0010128742514569,0.0212948439507058,0.263298626114907,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0019008294099807,0.0105163613170868,2.4439520333680902e-06,0.0157500819620622,0.0071336857202225,0.0007408000835872,0.0007291934559693,7.29979988589694e-05,0.0016579008457941,0.0056175802544043,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0174141105033274,0.2449948148788908,0.0,0.3379672747911743,0.1609573593431712,0.0114252726616927,0.0202847814941101,0.0007091567200125,0.0283093234987896,0.1507379061088309,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0007213141531793,0.0076363463326016,2.0352654452759636e-05,0.0175213210996958,0.0059392918203926,0.0007377410051264,0.0019992573162016,0.0001586174799602,0.0017338066185374,0.0089176067608547,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.0111432373464474,0.1862850942129755,0.0002741000698563,0.3693816664038832,0.1414061687452385,0.0105125108580116,0.041141954189787,0.0012915883751707,0.0300766200728852,0.1991229804091254,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.0,0.0,0.0116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC
Xylan,24.0,0.0,0.0,0.05202123914356045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC
Xylan,0.0,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375,0.0,0.0,PJ-AC-DP-BP
Xylan,24.0,0.193615213013168,0.0,0.0144086444616576,0.1623889078233927,0.0,0.0,0.0,0.0198478698683191,0.0,0.0,PJ-AC-DP-BP
Xylan,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.0,AC-DP-BP-CS
Xylan,24.0,0.0,0.0,0.0088957096109562,0.221739061931887,0.0,0.0,0.0,0.0490542964489152,0.1878472609380681,0.0,AC-DP-BP-CS
Xylan,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.00375,0.0,0.00375,0.0,AC-DP-BH-CS
Xylan,24.0,0.0,0.0,0.0071648573876047,0.3492861244426072,0.0,0.0,0.0330171375353405,0.0,0.1944578735618302,0.0,AC-DP-BH-CS
Xylan,0.0,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.00375,0.0,AC-DL-BH-CS
Xylan,24.0,0.0,0.0,0.0211128997212693,0.0,0.0,0.0166139053014097,0.0280842081280232,0.0,0.3341658920817991,0.0,AC-DL-BH-CS
Xylan,0.0,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,0.00375,0.00375,0.0,AC-DL-BP-CS
Xylan,24.0,0.0,0.0,0.0121007173011576,0.0,0.0,0.0656486879477522,0.0,0.0790987300321317,0.233853650724927,0.0,AC-DL-BP-CS
Xylan,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.003,0.003,0.003,0.0,AC-DL-BH-BP-CS
Xylan,24.0,0.0,0.0,0.016617791858133,0.0,0.0,0.0190828512062947,0.0407684080911079,0.0544525443473339,0.3112561700062584,0.0,AC-DL-BH-BP-CS
Xylan,0.0,0.00375,0.0,0.00375,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,PJ-AC-DL-CS
Xylan,24.0,0.0732969717995978,0.0,0.008398478797425,0.0,0.0,0.0630516871456218,0.0,0.0,0.213317092692769,0.0,PJ-AC-DL-CS
Xylan,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,AC-DP-BH-BP-CS
Xylan,24.0,0.0,0.0,0.0069169836856042,0.2913629152196133,0.0,0.0,0.0499068130556849,0.0185127541295942,0.2345589284834644,0.0,AC-DP-BH-BP-CS
Xylan,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.0,AC-DP-BH-BP
Xylan,24.0,0.0,0.0,0.0204499537770734,0.3929120179609086,0.0,0.0,0.1065408478605388,0.0211501716851558,0.0,0.0,AC-DP-BH-BP
Xylan,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.00375,0.0,AC-BH-BP-CS
Xylan,24.0,0.0,0.0,0.0247141745037835,0.0,0.0,0.0,0.0405213886807049,0.0456379034402727,0.3734938423228489,0.0,AC-BH-BP-CS
Xylan,0.0,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,24.0,0.021540806845429,0.091140846883101,0.0002293376079211,0.294974685373552,0.2703712687668231,0.1969222521987953,0.0022170986304207,0.0057365014865688,0.0526193013443103,0.0670380159944815,PJ-BV-AC-DP-BT-DL-BH-BP-CS-EL
Xylan,0.0,0.00375,0.0,0.00375,0.0,0.0,0.0,0.0,0.00375,0.0,0.00375,PJ-AC-BP-EL
Xylan,24.0,0.0984721537703302,0.0,0.0109413504189255,0.0,0.0,0.0,0.0,0.2426614095613602,0.0,0.0657663873829472,PJ-AC-BP-EL
Xylan,0.0,0.003,0.0,0.003,0.003,0.0,0.003,0.0,0.0,0.003,0.0,PJ-AC-DP-DL-CS
Xylan,24.0,0.0880669428334714,0.0,0.002456338028169,0.2079217895608948,0.0,0.0776636288318144,0.0,0.0,0.0580851698425849,0.0,PJ-AC-DP-DL-CS
Xylan,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0025,0.0,0.0,PJ-BV-AC-BT-DL-BP
Xylan,24.0,0.01596700682604,0.0574688248024167,0.0009322731189128,0.0,0.2064030531036958,0.2379433696888557,0.0,0.0087947723504898,0.0,0.0,PJ-BV-AC-BT-DL-BP
Xylan,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0,0.0021428571428571,BV-AC-DP-BT-DL-BP-EL
Xylan,24.0,0.0,0.1005359360089507,0.0004864660496815,0.2041786275542007,0.2404321561321446,0.2392262640304609,0.0,0.0078877813971148,0.0,0.0848128245827528,BV-AC-DP-BT-DL-BP-EL
Xylan,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,BV-AC-DP-BT-BH-CS-EL
Xylan,24.0,0.0,0.1213515122067589,0.000389132048073,0.3263962071818686,0.2884458414497501,0.0,0.0024722926217214,0.0,0.1608978291585113,0.0812780203854969,BV-AC-DP-BT-BH-CS-EL
Xylan,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.0,0.0,0.001875,0.001875,PJ-BV-AC-DP-BT-DL-CS-EL
Xylan,24.0,0.0295556340158119,0.115906730961311,0.0003682340332038,0.2078298759006182,0.2397242746851864,0.2080640725400672,0.0,0.0,0.0517802485508588,0.0891805630086496,PJ-BV-AC-DP-BT-DL-CS-EL
Xylan,0.0,0.001875,0.001875,0.001875,0.001875,0.0,0.001875,0.0,0.001875,0.001875,0.001875,PJ-BV-AC-DP-DL-BP-CS-EL
Xylan,24.0,0.0358778324001982,0.2359475137848268,0.0007951354964096,0.2143264639925113,0.0,0.2281281658064664,0.0,0.0349218308345575,0.075819194382516,0.1012333403239279,PJ-BV-AC-DP-DL-BP-CS-EL
Xylan,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,PJ-BV-AC-DL-BP-CS-EL
Xylan,24.0,0.0264036938224775,0.2974525293032133,0.001134983313022,0.0,0.0,0.1609841924497559,0.0,0.0505899670969474,0.1561217307748933,0.1187764290705788,PJ-BV-AC-DL-BP-CS-EL
Xylan,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.00375,0.0,AC-BH-BP-CS
